
Full Report
epoch=1900
numDocs=2478
numTokens=6091
numWords=870
numTopics=15

TOPIC 0  (total count=391)
SYMBOL             WORD    COUNT   PROB          Z
   13        3   0.564
   10        1   0.200

alas(13) either(10) key(13) small(13) 

DOC 94
TOPIC    COUNT    PROB
----------------------
    7        2   0.382
    1        1   0.200
   13        1   0.200

rate(13) open(7) however(7) second(1) 

DOC 95
TOPIC    COUNT    PROB
----------------------
    4        1   0.314
   10        1   0.314

low(4) noticed(10) 

DOC 96
TOPIC    COUNT    PROB
----------------------
    4        2   0.382
    5        1   0.200
   10        1   0.200

behind(5) inches(4) high(4) tried(10) 

DOC 97
TOPIC    COUNT    PROB
----------------------
   13        3   0.689

golden(13) key(13) delight(13) 

DOC 98
TOPIC    COUNT    PROB
----------------------
   13        3   0.564
   10        1   0.200

opened(13) led(10) small(13) passage(13) 

DOC 99
TOPIC    COUNT    PROB
----------------------
    7        2   0.382
    8        1   0.200
   13        1   0.200

larger(8) hole(7) along(7) passage(13) 

DOC 100
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
   13        1   0.244

garden(13) ever(4) saw(4) 

DOC 101
TOPIC    COUNT    PROB
----------------------
   12        2   0.323
   13        2   0.323
   10        1   0.169

dark(13) hall(10) among(12) those(13) bright(12) 

DOC 102
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
   13        1   0.314

those(5) through(13) 

DOC 103
TOPIC    COUNT    PROB
----------------------
   13        1   0.440

through(13) 

DOC 104
TOPIC    COUNT    PROB
----------------------
    8        2   0.467
    9        1   0.244

use(9) shoulders(8) wish(8) 

DOC 105
TOPIC    COUNT    PROB
----------------------
    1        1   0.244
    4        1   0.244
    9        1   0.244

shut(9) telescope(4) begin(1) 

DOC 106
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
   14        1   0.314

many(14) happened(1) 

DOC 107
TOPIC    COUNT    PROB
----------------------
    3        3   0.564
   11        1   0.200

begun(3) few(11) indeed(3) really(3) 

DOC 108
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

impossible(4) 

DOC 109
TOPIC    COUNT    PROB
----------------------
    9        2   0.600

use(9) waiting(9) 

DOC 110
TOPIC    COUNT    PROB
----------------------
   13        3   0.413
    4        2   0.280
    7        1   0.147

table(13) half(4) hoping(4) find(13) another(7) key(13) 

DOC 111
TOPIC    COUNT    PROB
----------------------
    9        3   0.564
   13        1   0.200

rate(13) book(9) rules(9) people(9) 

DOC 112
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    2        1   0.314

bottle(2) certainly(0) 

DOC 113
TOPIC    COUNT    PROB
----------------------
    0        1   0.244
    2        1   0.244
    4        1   0.244

neck(0) bottle(2) paper(4) 

DOC 114
TOPIC    COUNT    PROB
----------------------
    2        1   0.314
    5        1   0.314

words(5) drink(2) 

DOC 115
TOPIC    COUNT    PROB
----------------------



DOC 116
TOPIC    COUNT    PROB
----------------------
    2        1   0.440

drink(2) 

DOC 117
TOPIC    COUNT    PROB
----------------------
   14        1   0.440

hurry(14) 

DOC 118
TOPIC    COUNT    PROB
----------------------
    2        5   0.680
    5        1   0.147

whether(2) marked(2) poison(2) read(5) several(2) nice(2) 

DOC 119
TOPIC    COUNT    PROB
----------------------
    6        1   0.440

children(6) 

DOC 120
TOPIC    COUNT    PROB
----------------------
    8        1   0.440

remember(8) 

DOC 121
TOPIC    COUNT    PROB
----------------------
    9        4   0.631
   12        1   0.169

simple(12) rules(9) taught(9) red(9) hot(9) 

DOC 122
TOPIC    COUNT    PROB
----------------------
    0        1   0.314
    7        1   0.314

hold(7) cut(0) 

DOC 123
TOPIC    COUNT    PROB
----------------------
   11        3   0.689

finger(11) deeply(11) knife(11) 

DOC 124
TOPIC    COUNT    PROB
----------------------
    2        5   0.785

forgotten(2) drink(2) bottle(2) marked(2) poison(2) 

DOC 125
TOPIC    COUNT    PROB
----------------------
    5        1   0.244
    7        1   0.244
    8        1   0.244

almost(8) certain(7) later(5) 

DOC 126
TOPIC    COUNT    PROB
----------------------
    2        4   0.631
   14        1   0.169

however(2) bottle(2) marked(2) poison(2) ventured(14) 

DOC 127
TOPIC    COUNT    PROB
----------------------
    2        3   0.564
    0        1   0.200

finding(2) nice(2) fact(2) sort(0) 

DOC 128
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

hot(9) 

DOC 129
TOPIC    COUNT    PROB
----------------------
    5        1   0.314
    7        1   0.314

soon(7) finished(5) 

DOC 130
TOPIC    COUNT    PROB
----------------------



DOC 131
TOPIC    COUNT    PROB
----------------------



DOC 132
TOPIC    COUNT    PROB
----------------------



DOC 133
TOPIC    COUNT    PROB
----------------------
    3        2   0.600

curious(3) feeling(3) 

DOC 134
TOPIC    COUNT    PROB
----------------------
    4        1   0.440

telescope(4) 

DOC 135
TOPIC    COUNT    PROB
----------------------
    4        4   0.631
    1        1   0.169

indeed(1) ten(4) inches(4) high(4) face(4) 

DOC 136
TOPIC    COUNT    PROB
----------------------
    5        1   0.440

size(5) 

DOC 137
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
   11        1   0.244

through(13) garden(13) however(11) 

DOC 138
TOPIC    COUNT    PROB
----------------------
   11        4   0.745

waited(11) few(11) minutes(11) further(11) 

DOC 139
TOPIC    COUNT    PROB
----------------------
    3        2   0.467
    9        1   0.244

felt(3) nervous(3) end(9) 

DOC 140
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    8        1   0.244
   11        1   0.244

altogether(11) candle(8) wonder(2) 

DOC 141
TOPIC    COUNT    PROB
----------------------
   10        2   0.600

tried(10) fancy(10) 

DOC 142
TOPIC    COUNT    PROB
----------------------
    8        3   0.689

candle(8) candle(8) remember(8) 

DOC 143
TOPIC    COUNT    PROB
----------------------
    4        1   0.244
   10        1   0.244
   12        1   0.244

ever(4) having(10) seen(12) 

DOC 144
TOPIC    COUNT    PROB
----------------------
    1        2   0.382
    2        1   0.200
   11        1   0.200

while(11) finding(2) happened(1) decided(1) 

DOC 145
TOPIC    COUNT    PROB
----------------------
   13        2   0.600

garden(13) alas(13) 

DOC 146
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
   10        1   0.244

forgotten(10) golden(13) key(13) 

DOC 147
TOPIC    COUNT    PROB
----------------------
    2        1   0.244
    8        1   0.244
   13        1   0.244

table(13) possibly(2) reach(8) 

DOC 148
TOPIC    COUNT    PROB
----------------------
   13        2   0.467
   10        1   0.244

through(13) glass(13) tried(10) 

DOC 149
TOPIC    COUNT    PROB
----------------------
    4        2   0.467
   13        1   0.244

best(4) legs(4) table(13) 

DOC 150
TOPIC    COUNT    PROB
----------------------
    1        1   0.314
    7        1   0.314

tired(1) trying(7) 

DOC 151
TOPIC    COUNT    PROB
----------------------
   11        2   0.600

sat(11) cried(11) 

DOC 152
TOPIC    COUNT    PROB
----------------------
    9        1   0.440

use(9) 

DOC 153
TOPIC    COUNT    PROB
----------------------
    5        2   0.323
    8        2   0.323
    7        1   0.169

rather(8) sharply(8) leave(5) minute(7) generally(5) 

DOC 154
TOPIC    COUNT    PROB
----------------------
    9        3   0.689

gave(9) though(9) followed(9) 

DOC 155
TOPIC    COUNT    PROB
----------------------
    9        2   0.382
    2        1   0.200
    8        1   0.200

sometimes(2) severely(9) bring(9) tears(8) 
